id,name,location,type,rating,year,img,link,lat,lng
2590,Esmé,Chicago,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/974119f2f1de4bf9b86df36ded2c1048"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/esme,41.92198,-87.63824
2591,Next,Chicago,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b7197b9d48df447aa96921d6606235de"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/next,41.886692,-87.651881
2592,Oriole,Chicago,Contemporary,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/932481edefa84f12bc0bf7368f10aadf"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/oriole,41.88621,-87.645302
2593,Mako,Chicago,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c5e34288b65f4aec880e822f28dd1e61"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/mako,41.885775,-87.646897
2594,Galit,Chicago,Middle Eastern,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1a7fe01dea8d48f2bd5008c24369366f"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/galit,41.92607,-87.64959
2595,Temporis,Chicago,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9f874dc673a34ae885709ece2b891e48"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/temporis,41.898907,-87.66725
2596,Moody Tongue,Chicago,Contemporary,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/21cee3bf5c5543759b5bc85ad7c94e5a"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/moody-tongue,41.846965,-87.625228
2597,Alinea,Chicago,Creative,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4c77035a3d084c2b911e54c7ee484994"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/alinea,41.913274,-87.648174
2598,Atelier,Chicago,American,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ca6fc456cb58467aaef550fd702f6e34"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/atelier-1207522,41.969543,-87.688812
2599,Schwa,Chicago,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c09f51bfdc244dffa2df6b86f77023ce"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/schwa,41.908784,-87.667733
2600,Omakase Yume,Chicago,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/575333b3c47747b8b980fce263848f4d"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/omakase-yume,41.883275,-87.644611
2601,EL Ideas,Chicago,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fd61861a478c4abc95a592493352d0b9"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/el-ideas,41.862929,-87.686825
2602,Elske,Chicago,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/58080755d1b6400c993cb97c0355d287"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/elske,41.884353,-87.66086
2603,Sepia,Chicago,American,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6f83381cd5a44c52a238bf96faf57fe1"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/sepia,41.884095,-87.64261
2604,Ever,Chicago,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c0d7cdf522d942b3b976278a8489510f"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/ever,41.886839,-87.660426
2605,Kasama,Chicago,Filipino,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d25f68c525114a6188dc77910719bf15"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/kasama,41.899544,-87.675882
2606,Boka,Chicago,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b98b4d662fa4430f84904043509bf35e"" width=""362"" height=""203",https://guide.michelin.com//en/illinois/chicago/restaurant/boka,41.913597,-87.648244
2607,Hayakawa,Atlanta,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/92b65835f873431db68d3d2906d60985"" width=""362"" height=""203",https://guide.michelin.com//en/georgia/atlanta_2884144/restaurant/hayakawa,33.783624,-84.411655
2608,Bacchanalia,Atlanta,American,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1bcada35fa0c4ee7a79189e11b931646"" width=""362"" height=""203",https://guide.michelin.com//en/georgia/atlanta_2884144/restaurant/bacchanalia-1196004,33.795105,-84.427274
2609,Mujō,Atlanta,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/79239150fd5a421d984d93ba8caf3b65"" width=""362"" height=""203",https://guide.michelin.com//en/georgia/atlanta_2884144/restaurant/mujo,33.785829,-84.41154
2610,Lazy Betty,Atlanta,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1d45abca5ec64ecca2212b25e108a2c9"" width=""362"" height=""203",https://guide.michelin.com//en/georgia/atlanta_2884144/restaurant/lazy-betty,33.7817,-84.384
2611,Atlas,Atlanta,American,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/817b9d5503a34af7aa136f99e715bc66"" width=""362"" height=""203",https://guide.michelin.com//en/georgia/atlanta_2884144/restaurant/atlas,33.840446,-84.383669
2612,Hytra,Athens,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/52c3fcb88a2e4cd0939ed6ddd6e65e84"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/hytra,37.982054,23.753713
2613,Hervé,Athens,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/41f534a745994df58ae6b119265080f3"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/herve,37.966853,23.709444
2614,Patio,Athens,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/993a79eac55b479fbf4d76455f9737c3"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/patio,37.813839,23.773934
2615,Delta,Athens,Creative,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d11009fa760949f89e00bdb09fd1261c"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/delta,37.938822,23.69203
2616,CTC Urban Gastronomy,Athens,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3d8d1d4777d9492ab4b66ebd82b8455d"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/ctc,37.980496,23.716869
2617,Spondi,Athens,French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/960572aac6d54905994f061215f07510"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/spondi,37.965314,23.743116
2618,Tudor Hall,Athens,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/99ef5b35885e4c81baeb1c3ef89cbf3e"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/tudor-hall,37.976277,23.734933
2619,Botrini's,Athens,Mediterranean Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fe621035650d45fd82c6e961e5257e2c"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/botrini-s,38.023262,23.793694
2620,Pelagos,Athens,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1fcf1ab4778a474db0e1ee235815bd3a"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/pelagos,37.805817,23.772234
2621,Varoulko Seaside,Athens,Seafood,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1cb7c04cc0364e3f93c97613a0eb4be0"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/varoulko-seaside,37.937379,23.658527
2622,The Zillers,Athens,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/59c7300683dc4b189ac08b25b96649be"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/the-zillers,37.975706,23.729491
2623,Soil,Athens,Greek,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/131f236d049143b5817f2cab0fef975c"" width=""362"" height=""203",https://guide.michelin.com//en/attica/athens/restaurant/soil,37.966955,23.742995
2624,Chao Shang Chao (Chaoyang),Beijing,Chao Zhou,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4a61503efa904ef58b20dbf7e4bd191e"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/chao-shang-chao,39.910992,116.461892
2625,The Beijing Kitchen (Jianguo Road),Beijing,Cantonese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c0168dd7132d4f57a93f950a61c78fd8"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/the-beijing-kitchen,39.909316,116.473274
2626,Sheng Yong Xing (Chaoyang),Beijing,Beijing Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9c0489c96e5f4556b291848a3149503a"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/sheng-yong-xing-chaoyang,39.939223,116.443748
2627,Xin Rong Ji (Jinrong Street),Beijing,Taizhou,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/563f4af4115a40959a83bdbfab7d71bf"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/xin-rong-ji-jinrong-street,39.917499,116.353313
2628,Jing Yaa Tang,Beijing,Beijing Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e3c927ab093a4b35860c5af293fdc637"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/jing-yaa-tang,39.940474,116.461517
2629,Jing,Beijing,French Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/574184a72ba94b6898971b201d8fda2b"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/jing,39.913636,116.410359
2630,The Tasty House,Beijing,Jiangzhe,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b2320c8747fd4acda9eaa5abb5a0f70e"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/the-tasty-house,39.930362,116.452431
2631,Mansion Cuisine by Jingyan,Beijing,Beijing Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aa83a87b86684c898e037957915cfd86"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/jing-yan-by-chef-duan,39.947523,116.411673
2632,Furong,Beijing,Hunanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/da0175d6c90e4df0829644a89e7bd109"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/furong,39.916154,116.35324
2633,Zijin Mansion,Beijing,Cantonese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/73592ddee7d04bd29e2e5fab37e66fa7"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/zijin-mansion,39.916259,116.414122
2634,MO Jasmine,Beijing,Beijing Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5c1192ce299641c8aa99aa46a2b10393"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/mo-jasmine,39.911446,116.461425
2635,Fu Chun Ju,Beijing,Cantonese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b786f77c3a774b0eb5ac67dfb3903440"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/fu-chun-ju,39.922423,116.403739
2636,Lamdre,Beijing,Vegetarian,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e78d33af79fe477fb9da544cd3506cff"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/lamdre,39.930369,116.452134
2637,Giada Garden,Beijing,Italian,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b3aad3caf5204ba7a124b9badb618db5"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/giada-garden,39.908687,116.452731
2638,Gastro Esthetics DaDong,Beijing,Chinese Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/831185f2522047ea93a58f30fa1bac39"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/da-dong-dongsi-10th-alley,39.93026,116.424984
2639,Lu Style (Anding Road),Beijing,Shandong,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bd6f3ec7c45746d981af9a35ff765e27"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/lu-style,39.977857,116.398637
2640,Lei Garden (Jinbao Tower),Beijing,Cantonese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f6de5b23bb30489cb4f23b6ce6809be4"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/lei-garden-jinbao-tower,39.910925,116.413384
2641,Ling Long,Beijing,Innovative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c8baae00c3bb41dda6590d721afcf462"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/ling-long,39.931781,116.454401
2642,Jingji,Beijing,Beijing Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/08a9b1fd255348b4bd9ac593588d4a9c"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/jingji,39.910623,116.4856
2643,Forum,Beijing,Cantonese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b6d968aeaf8a458bb234ffb10a724692"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/forum-1203613,39.922114,116.405459
2644,Il Ristorante - Niko Romito,Beijing,Italian,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/334207aa561a4664862cb3ae7484bc99"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/il-ristorante-niko-romito-1186723,39.947719,116.452232
2645,Poetry‧Wine (Dongsanhuan Middle Road),Beijing,Beijing Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9821dc4155014fb9828db0aa4888d8ee"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/poetry%E2%80%A7wine,39.897639,116.454715
2646,In Love (Gongti East Road),Beijing,Hunanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fbaf3b3ca7674914bb72da8708f25cf1"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/in-love-gongti-east-road,39.927315,116.443233
2647,Shanghai Cuisine,Beijing,Shanghainese,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c6000a1752df42fabb3bc9c7795c8591"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/shanghai-cuisine,39.930881,116.453254
2648,Xin Rong Ji (Jianguomenwai Street),Beijing,Taizhou,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8355acb3be5c4812b131cac98ce85def"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/xin-rong-ji-jianguomenwai-street,39.906171,116.453263
2649,Lu Shang Lu,Beijing,Shandong,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4c3bb71de0624b8cb3f29f41d04423e6"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/lu-shang-lu,39.910633,116.457081
2650,Xin Rong Ji (Xinyuan South Road),Beijing,Taizhou,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/17c6b6514d0e4bcaaed8fdc0f4fd862a"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/xin-rong-ji-xinyuan-south-road,39.94638,116.450148
2651,Trb Hutong,Beijing,French Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/826b8b6c2a2446a19aab8e68485fbb95"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/trb-hutong,39.927966,116.403524
2652,King's Joy,Beijing,Vegetarian,4,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5832e3e28f0b4ebcbc8459518017dde8"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/king-s-joy,39.946681,116.410004
2653,Huaiyang Fu (Dongcheng),Beijing,Huaiyang,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f87a9f70ab1c468eb4ca2022944b30a2"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/huaiyang-fu,39.95238,116.402769
2654,Cai Yi Xuan,Beijing,Cantonese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/02e38b43abfe457b824a0d8c04e3506d"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/cai-yi-xuan,39.948977,116.461067
2655,Zhiguan Courtyard,Beijing,Dongbei,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4f69f1ae0fe0471eb168c714c4da6759"" width=""362"" height=""203",https://guide.michelin.com//en/beijing-municipality/beijing/restaurant/zhiguan,39.91405,116.409091
2656,iDen & QuanJuDe Beijing Duck House,Vancouver,Chinese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ca3ac3b2d37e4a87bde082a1139a0ad5"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/iden-quanjude-beijing-duck-house,49.26027,-123.114458
2657,Masayoshi,Vancouver,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a94848eb80ad4fc89ecc7a3320a09a1b"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/masayoshi,49.245771,-123.090118
2658,Barbara,Vancouver,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a0c198d47b304814b2582f2fc3cd957c"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/barbara,49.280467,-123.096996
2659,Okeya Kyujiro,Vancouver,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/58173dbb8b47421e889723c8911d17fd"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/okeya-kyujiro,49.275247,-123.121429
2660,Burdock & Co,Vancouver,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7226cabaad844a25805d911b5aa1d3ea"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/burdock-co,49.260942,-123.100629
2661,Kissa Tanto,Vancouver,Fusion,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ae978f7b7dfe433f9f6124f5e4b64fcc"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/kissa-tanto,49.280526,-123.098076
2662,Published on Main,Vancouver,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d298c3d8328f4e01aef0959a4c73d4b7"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/published-on-main,49.252924,-123.100771
2663,AnnaLena,Vancouver,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6ef5f4eb1475469f97ae1a6487b8308e"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/annalena,49.2708,-123.146828
2664,St. Lawrence,Vancouver,French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cd57b935a83748e59cb23af77637c6b5"" width=""362"" height=""203",https://guide.michelin.com//en/british-columbia/ca-vancouver/restaurant/st-lawrence,49.283268,-123.097884
2665,Restaurant de l'Hôtel de Ville,Ollon,French Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9cdc54a510004f8f8da73f6fbda3d7ec"" width=""362"" height=""203",https://guide.michelin.com//en/vaud/ollon_1156456/restaurant/hotel-de-ville-179826,46.296849,6.99511
2666,Verve by Sven,Bad Ragaz,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5eaab438e2454bbb8e74ec2764345af2"" width=""362"" height=""203",https://guide.michelin.com//en/sankt-gallen-region/bad-ragaz/restaurant/verve-by-sven,47.000465,9.503745
2667,La Dispensa,Neuchâtel,Italian,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/50f6cb28b49a4dfea3dd89f3c7262c13"" width=""362"" height=""203",https://guide.michelin.com//en/neuchatel/neuchtel/restaurant/la-dispensa,46.993275,6.928415
2668,elmira,Zurich,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/49238374139c43aea94ac50a960e7fe2"" width=""362"" height=""203",https://guide.michelin.com//en/zurich-region/zurich/restaurant/elmira,47.388841,8.526518
2669,Memories,Bad Ragaz,Creative,4,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/30588ec5f6df47e695bbd6b6a837c6ae"" width=""362"" height=""203",https://guide.michelin.com//en/sankt-gallen-region/bad-ragaz/restaurant/memories,47.000294,9.503774
2670,Restaurant de l'Hôtel de Ville,Crissier,Classic French,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aeac8c0699744a77941a47e3567bccda"" width=""362"" height=""203",https://guide.michelin.com//en/vaud/crissier/restaurant/restaurant-de-l-hotel-de-ville,46.553984,6.576718
2671,Le Chat-Botté,Geneva,Modern French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f233628b73d5409db28099e684f17448"" width=""362"" height=""203",https://guide.michelin.com//en/geneve-region/geneve/restaurant/le-chat-botte,46.209116,6.149918
2672,La Riva,Lenzerheide,Modern French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cbc3a657a146409ba40d61b8aa975115"" width=""362"" height=""203",https://guide.michelin.com//en/graubunden/lenzerheide/restaurant/la-riva,46.735671,9.546549
2673,Aux Trois Amis,Ligerz,Country cooking,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/88b11474d14c4f3ea8e5e43c90910eca"" width=""362"" height=""203",https://guide.michelin.com//en/bern-region/ligerz/restaurant/aux-trois-amis,47.090013,7.13982
